,Name,Financial Status,Paid at,Fulfillment Status,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem price,Lineitem compare at price,Lineitem fulfillment status,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Notes,Note Attributes,Cancelled at,Payment Method,Refunded Amount,Vendor,Tags,Risk Level,Source,Color ,Tax 3 Name,item_quantity
2809,#3810,partially_refunded,,partial,yes,USD,835.53,0.0,0.0,835.53,5OFF500,43.97,Free Shipping (Fedex Ground),1/16/18 10:16,3,7.25,6.5,fulfilled,10 High ridge Rd,10 High ridge Rd,,SHELALA,wilton,6897,CT,US,,,,Shopify Payments,14.73,USJewelryhouse,,Low,web, GDTQ,,136
2810,#3811,paid,1/16/18 13:28,fulfilled,yes,USD,103.5,10.4,0.0,113.9,,0.0,FedEx Ground,1/16/18 13:28,2,3.0,0.0,fulfilled,57 Whitfield St,57 Whitfield St,,Marijane Boutique,Guilford,6437,CT,US,,,,Shopify Payments,0.0,US Jewelry House,,Low,shopify_draft_order, Black,,25
2811,#3812,paid,1/16/18 13:32,fulfilled,yes,USD,39.0,10.4,0.0,49.4,,0.0,Fedex Standard Ground,1/16/18 13:32,6,6.5,,fulfilled,"234 Columbia Ave , #15",234 Columbia Ave ,#15,Lajaé LLC ,Fort Lee,7024,NJ,US,,,,PayPal Express Checkout,0.0,,,Low,shopify_draft_order,,,6
2812,#3813,partially_refunded,,partial,yes,USD,153.25,10.75,0.0,164.0,,0.0,FedEx Ground,1/16/18 13:44,2,4.0,,fulfilled,360 Narragansett Park Dr,360 Narragansett Park Dr,,Tanya Creations,Rumford,2916,RI,US,,,,Shopify Payments,10.5,Stylist,,Low,web, Pink,,29
2813,#3814,paid,1/16/18 16:28,fulfilled,yes,USD,56.75,10.4,0.0,67.15,,0.0,FedEx Ground,1/16/18 16:28,1,6.0,7.0,fulfilled,"99 Kent Street, Main Office",99 Kent Street,Main Office,Abrookin Career & Technical Center,Albany,12206,NY,US,,,,PayPal Express Checkout,0.0,Crystal Avenue,,Low,web, Silver,,11
2814,#3815,paid,1/16/18 17:28,fulfilled,yes,USD,333.0,0.0,0.0,333.0,,0.0,Free Shipping (Fedex Ground),1/16/18 17:28,1,9.75,,fulfilled,1132 S. CHARLES ST.,1132 S. CHARLES ST.,,PUNCH!,BALTIMORE,21230,MD,US,,,,Shopify Payments,0.0,ruff-skch,,Low,web, Champagne,,67
2815,#3816,paid,1/17/18 10:00,fulfilled,yes,USD,1966.14,196.11,0.0,2162.25,custom discount,268.11,FedEx International Economy,1/17/18 10:00,12,16.0,0.0,fulfilled,"Seminario 615, Providencia ",Seminario 615,Providencia ,MAM CREACIÓNES LTDA,Santiago ,7591538,,CL,,,,Shopify Payments,0.0,Jennifer,,Low,shopify_draft_order, Brown,,397
2816,#3817,partially_refunded,,partial,yes,USD,187.85,10.4,0.0,198.25,,0.0,FedEx Ground,1/17/18 11:33,2,1.0,8.75,pending,74 Lexington Ave,74 Lexington Ave,,Tati's Unique Boutique,Bloomfield,7003,NJ,US,,,,PayPal Express Checkout,54.75,USJewelryhouse,,Low,web, Colorado Topaz,,79
2817,#3818,partially_refunded,,partial,yes,USD,196.5,10.4,0.0,206.9,,0.0,FedEx Ground,1/17/18 14:08,1,3.75,10.0,fulfilled,617 Milton Road,617 Milton Road,,Scissors on the Sound,Rye,10580,NY,US,,,,Shopify Payments,37.75,Jennifer,,Low,web, HEM,,45
2818,#3819,partially_refunded,,fulfilled,yes,USD,10.5,10.4,0.0,20.9,,0.0,FedEx Ground,1/17/18 14:51,1,3.5,,fulfilled,"8 West 36th Street, 7th Floor",8 West 36th Street,7th Floor,alexia crawford inc.,New York,10018,NY,US,,,,Shopify Payments,10.4,Cloie,,Low,web, Grey,,3
2819,#3820,partially_refunded,,partial,yes,USD,181.25,10.47,0.0,191.72,,0.0,FedEx Ground,1/17/18 14:58,1,3.75,2.25,pending,"1924 8th St NW, 130",1924 8th St NW,130,Violet Boutique,Washington,20001,DC,US,,,,Shopify Payments,25.5,USJewelryhouse,,Low,web, Gold,,45
2820,#3821,partially_refunded,,partial,yes,USD,69.25,10.4,0.0,79.65,,0.0,FedEx Ground,1/17/18 16:04,2,3.25,,fulfilled,31 Westwood Rd,31 Westwood Rd,,Envidesigns,Fairfield,6825,CT,US,,,,PayPal Express Checkout,9.75,Cloie,,Low,web, GDGR,,12
2821,#3822,partially_refunded,,partial,yes,USD,210.5,11.57,0.0,222.07,,0.0,FedEx Ground,1/17/18 16:21,4,2.5,,partial,360 Narragansett Park Dr,360 Narragansett Park Dr,,Tanya Creations,Rumford,2916,RI,US,,,,Shopify Payments,2.5,IT'S sense,,Low,web, Gold,,38
2822,#3823,paid,1/17/18 16:31,fulfilled,yes,USD,41.58,0.0,0.0,41.58,,0.0,,1/17/18 16:31,1,41.58,,fulfilled,404 Ferry Road,404 Ferry Road,,Renee Piatt Collection,Sewickley,15143,PA,US,,,,PayPal Express Checkout,0.0,,,Low,shopify_draft_order,,,1
2823,#3824,partially_refunded,,partial,yes,USD,479.5,0.0,0.0,479.5,,0.0,Free Shipping (Fedex Ground),1/17/18 17:01,1,6.75,8.25,fulfilled,422 Main St.,422 Main St.,,spa mosaic,wakefield,2879,RI,US,,,,Shopify Payments,71.75,romance,,Low,web, Topaz,,108
2824,#3825,paid,1/17/18 20:21,fulfilled,yes,USD,104.5,10.4,0.0,114.9,,0.0,FedEx Ground,1/17/18 20:21,2,9.5,,fulfilled,2009 wilson ave,2009 wilson ave,,daphney/acc,n. bellmore,11710,NY,US,,,,Shopify Payments,0.0,Romance,,Low,web, Grey,,21
2825,#3826,paid,1/17/18 20:57,fulfilled,yes,USD,623.68,0.0,0.0,623.68,5OFF500,32.82,Free Shipping (Fedex Ground),1/17/18 20:57,1,12.0,,fulfilled,454 Main Ave,454 Main Ave,,Connie B's,Norwalk,6851,CT,US,,,,Shopify Payments,0.0,US Jewelry House,,Low,web, Silver Black,,104
2826,#3827,paid,1/17/18 22:19,fulfilled,yes,USD,49.75,11.79,0.0,61.54,,0.0,FedEx Ground,1/17/18 22:19,1,4.25,,fulfilled,"4120 - 8 Kittrell Farms Drive, Apt 8",4120 - 8 Kittrell Farms Drive,Apt 8,Tar River Trading Company,Greenville,27858,NC,US,,,,PayPal Express Checkout,0.0,Cloie,,Low,web, Fuschia,,11
2827,#3828,paid,1/18/18 14:13,fulfilled,yes,USD,55.75,10.4,0.0,66.15,,0.0,FedEx Ground,1/18/18 14:13,2,10.0,,fulfilled,35 Alden Street,35 Alden Street,,Augusta Mae Boutique,Cranford,7016,NJ,US,,,,Shopify Payments,0.0,Cloie,,Low,web, RHCL,,11
2828,#3829,partially_refunded,,partial,yes,USD,79.0,13.9,0.0,92.9,,0.0,FedEx Ground,1/18/18 14:22,1,4.0,,fulfilled,2721 Cedar Ln,2721 Cedar Ln,,Boutique By Donna Marie ,Tobyhanna,18466,PA,US,,,,Shopify Payments,17.5,Jennifer,,Low,web, RHCL,,21
2829,#3830,partially_refunded,,partial,yes,USD,13.5,10.4,0.0,23.9,,0.0,FedEx Ground,1/18/18 15:23,1,3.5,4.25,pending,186 Griffith St.,186 Griffith St.,,paul miller,Jersey City,7307,NJ,US,,,,PayPal Express Checkout,3.5,moment,,Low,web, Satin Gold,,4
2830,#3831,partially_refunded,,partial,yes,USD,258.25,0.0,0.0,258.25,,0.0,Free Shipping (Fedex Ground),1/18/18 17:10,2,4.0,2.5,fulfilled,26 Centre St.,26 Centre St.,,be jeweled,New Bedford,2740,MA,US,,,,Shopify Payments,15.75,IT'S sense,,Low,web, GD,,64
2831,#3832,paid,1/18/18 22:45,fulfilled,yes,USD,65.0,10.4,0.0,75.4,,0.0,FedEx Ground,1/18/18 22:45,4,5.75,,fulfilled,"6 Toltchav way, 103",6 Toltchav way,103,Royal jewels,Monroe,10950,NY,US,,,,Shopify Payments,0.0,USJewelryhouse,,Low,web, Blue,,17
2832,#3833,partially_refunded,,partial,yes,USD,345.5,0.0,0.0,345.5,,0.0,Free Shipping (Fedex Ground),1/19/18 15:36,1,4.5,,fulfilled,351 main st.,351 main st.,,veronikas boutique,eagle pass,78852,TX,US,,,,Shopify Payments,4.5,Blue accessories,,Low,web, Gold,,65
2833,#3834,partially_refunded,,partial,no,USD,70.75,14.44,0.0,85.19,,0.0,FedEx Ground,1/19/18 17:36,1,11.0,5.75,pending,"1055 West 7th Street, LACBA, Ste. 2700",1055 West 7th Street,"LACBA, Ste. 2700",Babes & Bombshells,Los Angeles,90017,CA,US,,,,Shopify Payments,22.25,Garden Party,,Low,web, Pink,,15
2834,#3835,partially_refunded,,partial,yes,USD,110.0,10.4,0.0,120.4,,0.0,FedEx Ground,1/20/18 14:10,3,7.25,5.0,fulfilled,35 Alden Street,35 Alden Street,,Augusta Mae Boutique,Cranford,7016,NJ,US,,,,Shopify Payments,7.25,USJewelryhouse,,Low,web, GDCL,,23
2835,#3836,paid,1/20/18 15:22,fulfilled,yes,USD,15.0,12.87,0.0,27.87,,0.0,FedEx Ground,1/20/18 15:22,3,5.0,,fulfilled,7322 Marquette,7322 Marquette,,Jeny Baker Designs,Dallas,75225,TX,US,,,,PayPal Express Checkout,0.0,Dorothy,,Low,web, Rose Gold,,3
2836,#3837,partially_refunded,,partial,yes,USD,101.5,10.4,0.0,111.9,,0.0,FedEx Ground,1/21/18 15:03,2,3.5,,fulfilled,2026 Chestnut Street,2026 Chestnut Street,,DFTI Boutique,Philadelphia,19103,PA,US,,,,Shopify Payments,20.25,core,,Low,web, Gold,,24
2837,#3838,partially_refunded,,partial,yes,USD,916.43,0.0,0.0,916.43,10OFF1000,101.82,Free Shipping (Fedex Ground),1/21/18 15:59,4,5.0,5.25,fulfilled,130 E College Ave,130 E College Ave,,A J Fine and Company,State College,16801-4130,PA,US,,,,Shopify Payments,21.15,Dorothy,,Low,web, Gold,,269
2838,#3839,paid,1/21/18 18:35,fulfilled,no,USD,23.0,10.4,0.0,33.4,,0.0,FedEx Ground,1/21/18 18:35,1,2.75,,fulfilled,6737 limekiln pike,6737 limekiln pike,,Love Carter,PHILADELPHIA,19138,PA,US,,,,Shopify Payments,0.0,USJewelryhouse,,Low,web, Rose Gold,,4
2839,#3840,paid,1/22/18 12:25,fulfilled,yes,USD,262.5,0.0,0.0,262.5,,0.0,Free shipping,1/22/18 12:25,15,3.0,0.0,fulfilled,42159 W. 14 Mile Rd.,42159 W. 14 Mile Rd.,,Posh Boutique,Novi,48377,MI,US,,,,PayPal Express Checkout,0.0,romance,,Low,shopify_draft_order, Ivory,,75
2840,#3841,partially_refunded,,partial,yes,USD,996.53,33.12,0.0,1029.65,10OFF1000,110.72,FedEx Ground,1/22/18 13:35,2,6.0,,fulfilled,101 yorkville ave,101 yorkville ave,,over the rainbow,toronto,M5R 1C1,ON,CA,,,,Shopify Payments,62.15,moment,,Low,web, Jet,,253
2841,#3842,partially_refunded,,partial,yes,USD,1290.34,33.12,0.0,1323.46,5OFF500,67.91,FedEx Ground,1/22/18 14:26,2,6.75,8.25,fulfilled,87 Rue Notre-Dame Est,87 Rue Notre-Dame Est,,Atours du monde,Victoriaville,G6P 3Z8,QC,CA,"Hi, I will pick-up this order, DON'T SHIP! 
My friend Josée Lecours will comme to take it. Thanks!",,,Shopify Payments,174.26,romance,,Low,web, Black,,321
2842,#3843,partially_refunded,,partial,yes,USD,1574.75,101.57,0.0,1676.32,,0.0,FedEx Standard Overnight,1/22/18 16:25,8,4.0,3.25,fulfilled,722 Southwest Westwood Drive,722 Southwest Westwood Drive,,BGC Retail Consultants ,Portland,97239,OR,US,,,,Shopify Payments,407.75,Cloie,,Low,web, Ivory,,329
2843,#3844,partially_refunded,,partial,yes,USD,259.5,0.0,0.0,259.5,,0.0,Free Shipping (Fedex Ground),1/23/18 11:07,2,6.0,,fulfilled,21a N. Harrison St,21a N. Harrison St,,Levity of Easton ,EASTON,21601,MD,US,,,,Shopify Payments,16.0,moment,,Low,web, Ivory,,67
2844,#3845,partially_refunded,,partial,yes,USD,98.5,10.49,0.0,108.99,,0.0,FedEx Ground,1/23/18 11:11,1,4.5,,fulfilled,26 Lark Industrial Parkway,26 Lark Industrial Parkway,,F.A.F,Greenville,2828,RI,US,,,,Shopify Payments,4.5,Dorothy,,Low,web, Mint,,14
2845,#3846,paid,1/23/18 12:24,fulfilled,yes,USD,251.25,0.0,0.0,251.25,,0.0,Free Shipping (Fedex Ground),1/23/18 12:24,4,3.75,,fulfilled,3020 West Cary Street,3020 West Cary Street,,Lex's of Carytown,Richmond,23221,VA,US,,,,Shopify Payments,0.0,CALA,,Low,web,,,67
2846,#3847,partially_refunded,,partial,yes,USD,323.25,0.0,0.0,323.25,,0.0,Free Shipping (Fedex Ground),1/23/18 15:39,1,5.75,,fulfilled,"10 Old Clairton Road, Suite 3",10 Old Clairton Road,Suite 3,Serendipity Accessories,Pittsburgh,15236,PA,US,,,,Shopify Payments,18.75,Cloie,,Low,web, Silver,,59
2847,#3848,partially_refunded,,partial,yes,USD,356.0,0.0,0.0,356.0,,0.0,Free Shipping (Fedex Ground),1/24/18 13:10,1,9.5,4.0,fulfilled,APLP 4084 8288nw 66th street,APLP 4084 8288nw 66th street,,malaika accessories,miami,33195,FL,US,,,,PayPal Express Checkout,35.75,D&Y,,Low,web, Black,,71
2848,#3849,partially_refunded,,partial,yes,USD,340.25,0.0,0.0,340.25,,0.0,Free Shipping (Fedex Ground),1/24/18 15:51,1,3.75,5.75,pending,1600 Division Road,1600 Division Road,,Crimzonrose,West warwick,2893,RI,US,,,,Shopify Payments,81.5,Natural LOVE,,Low,web, Beige,,78
2849,#3850,paid,1/24/18 17:03,fulfilled,yes,USD,58.75,10.43,0.0,69.18,,0.0,FedEx Ground,1/24/18 17:03,2,3.75,5.0,fulfilled,"1363 N. 31st St, Apt 312",1363 N. 31st St,Apt 312,Fearless Creations,Philadelphia,19121,PA,US,,,,PayPal Express Checkout,0.0,Jennifer,,Low,web, GDGOD,,17
2850,#3851,paid,1/24/18 17:20,fulfilled,yes,USD,55.5,10.49,0.0,65.99,,0.0,FedEx Ground,1/24/18 17:20,2,8.75,,fulfilled,5471E Wisconsin Avenue,5471E Wisconsin Avenue,,Whyte House Monograms Inc,Chevy Chase,20815,MD,US,,,,Shopify Payments,0.0,core,,Low,web, Gold,,12
2851,#3852,paid,1/24/18 17:28,fulfilled,yes,USD,83.0,10.49,0.0,93.49,,0.0,FedEx Ground,1/24/18 17:28,2,5.0,,fulfilled,425 Dexter Street,425 Dexter Street,,K and M Accessories,Providence,2907,RI,US,,,,Shopify Payments,0.0,Cloie,,Low,web, Mint,,12
2852,#3853,partially_refunded,,partial,yes,USD,44.73,12.9,0.0,57.63,,0.0,FedEx Ground,1/24/18 18:14,1,4.75,5.75,fulfilled,"3232 Sw 2nd Ave., Unit 113",3232 Sw 2nd Ave.,Unit 113,C/O Fowlco,Fort Lauderdale ,33315,FL,US,,,,PayPal Express Checkout,19.98,USJewelryhouse,,Low,web, RGCL,,9
2853,#3854,partially_refunded,,partial,yes,USD,250.75,57.5,0.0,308.25,,0.0,FedEx Standard Overnight,1/25/18 10:19,2,1.0,3.75,pending,"5900 collins ave, 1104",5900 collins ave,1104,Oraesempre,miami beach,33140,FL,US,,,,Shopify Payments,81.5,USJewelryhouse,,Low,web, Pink,,70
2854,#3855,partially_refunded,,partial,yes,USD,256.25,0.0,0.0,256.25,,0.0,Free Shipping (Fedex Ground),1/25/18 11:52,1,6.5,3.25,fulfilled,"1924 8th St NW, 130",1924 8th St NW,130,Violet Boutique,Washington,20001,DC,US,,,,Shopify Payments,22.5,Cloie,,Low,web, Gold,,67
2855,#3856,partially_refunded,,partial,yes,USD,30.0,12.9,0.0,42.9,,0.0,FedEx Ground,1/25/18 13:44,1,9.75,,pending,"1439 david avenue, 203",1439 david avenue,203,Unique Blessings Boutique,desoto,75115,TX,US,,,,PayPal Express Checkout,9.75,USJewelryhouse,,Low,web, Navy,,4
2856,#3857,partially_refunded,,partial,yes,USD,252.75,0.0,0.0,252.75,,0.0,Free Shipping (Fedex Ground),1/25/18 14:56,1,3.5,,fulfilled,105 Clock Tower SQ,105 Clock Tower SQ,,Stalise,Portsmouth,2871,RI,US,,,,Shopify Payments,25.0,BARRING,,Low,web, Blue,,42
2857,#3858,partially_refunded,,partial,yes,USD,198.25,10.49,0.0,208.74,,0.0,FedEx Ground,1/25/18 15:44,1,3.75,4.0,fulfilled,1600 Division Road,1600 Division Road,,Crimzonrose,West warwick,2893,RI,US,,,,Shopify Payments,81.0,Dorothy,,Low,web, Pink,,45
2858,#3859,partially_refunded,,partial,yes,USD,193.75,10.43,0.0,204.18,,0.0,FedEx Ground,1/25/18 16:19,3,3.0,10.75,fulfilled,19 sunflower way,19 sunflower way,,gary charles & associates,huntingdon valley,19006,PA,US,,,,Shopify Payments,18.5,Cloie,,Low,web, Pink,,40
2859,#3860,partially_refunded,,partial,yes,USD,38.5,10.49,0.0,48.99,,0.0,FedEx Ground,1/25/18 17:10,1,4.5,,pending,4309 Potomac Highlands Cir,4309 Potomac Highlands Cir,,Jade & Jazelle,Triangle,22172,VA,US,,,,PayPal Express Checkout,8.0,Jennifer,,Low,web, Gold,,11
2860,#3861,partially_refunded,,partial,yes,USD,326.25,0.0,0.0,326.25,,0.0,Free Shipping (Fedex Ground),1/25/18 17:24,12,2.5,2.75,fulfilled,3369 tates creek road ,3369 tates creek road ,,Pirie,Lexington,40502,KY,US,,,,Shopify Payments,11.5,Stylist,,Low,web, Gold,,100
2861,#3862,partially_refunded,,partial,no,USD,573.25,0.0,0.0,573.25,,0.0,Free Shipping (Fedex Ground),1/25/18 17:36,3,3.5,5.0,fulfilled,30 Commercial Ct,30 Commercial Ct,,MGD Brands,Plainview,11803,NY,US,,,,Shopify Payments,78.25,romance,,Low,web, Tortoise,,124
2862,#3863,partially_refunded,,partial,yes,USD,484.27,0.0,0.0,484.27,5OFF500,25.48,Free Shipping (Fedex Ground),1/25/18 22:21,4,7.75,9.75,pending,265 N. Lamar Blvd Suite V,265 N. Lamar Blvd Suite V,,LuLu's,Oxford,38655,MS,US,,,,Shopify Payments,102.59,USJewelryhouse,,Low,web, Rhodium,,89
2863,#3864,partially_refunded,,partial,yes,USD,281.75,0.0,0.0,281.75,,0.0,Free Shipping (Fedex Ground),1/26/18 1:37,4,4.5,,fulfilled,"501 N. Bridge St, 262",501 N. Bridge St,262,Keu,Hidalgo,78557,TX,US,,,,PayPal Express Checkout,9.75,Dorothy,,Low,web, Beige,,35
2864,#3865,paid,1/26/18 2:03,fulfilled,yes,USD,34.75,10.43,0.0,45.18,,0.0,FedEx Ground,1/26/18 2:03,1,8.5,,fulfilled,"dxb 2534, 182-21 150 Avenue, 182-21 150 avenue","dxb 2534, 182-21 150 Avenue",182-21 150 avenue,About That Girl,SPRINGFIELD GARDENS,11413,NY,US,"Hello,
Please put my items in the smallest box possible. Thank you",,,PayPal Express Checkout,0.0,moment,,Low,web, Jade,,7
2865,#3866,paid,1/26/18 4:31,fulfilled,no,USD,39.25,10.43,0.0,49.68,,0.0,FedEx Ground,1/26/18 4:31,1,6.5,,fulfilled,6737 limekiln pike,6737 limekiln pike,,Love Carter,PHILADELPHIA,19138,PA,US,,,,Shopify Payments,0.0,andante,,Low,web,4,,7
2866,#3867,partially_refunded,,partial,no,USD,560.71,10.92,0.0,571.63,5OFF500,29.51,FedEx Ground,1/26/18 18:47,1,7.5,5.0,pending,"67 West Street, SUITE 401",67 West Street,SUITE 401,SERET STUDIOS/ WNO WARDROBE,Brooklyn,11222,NY,US,,,,Shopify Payments,130.94,Fashion Jewelry,,Low,web, Gold,,176
2867,#3868,partially_refunded,,partial,yes,USD,319.5,0.0,0.0,319.5,,0.0,Free Shipping (Fedex Ground),1/27/18 15:39,1,19.5,38.75,fulfilled,"3370 Northeast 190th Street, 704",3370 Northeast 190th Street,704,Forwork SRL,Aventura,33180,FL,US,,,,Shopify Payments,125.75,US Jewelry House,,Low,web, Black,,42
2868,#3869,partially_refunded,,partial,yes,USD,184.25,10.49,0.0,194.74,,0.0,FedEx Ground,1/28/18 16:53,1,5.0,9.5,pending,15 Depot Ct.,15 Depot Ct.,,Pink Tulip Clothes & Accessories,Cohasset,2025,MA,US,,,,Shopify Payments,35.25,Blue accessories,,Low,web, Taupe,,28
2869,#3870,paid,1/29/18 12:06,fulfilled,yes,USD,67.5,12.49,0.0,79.99,,0.0,FedEx Ground,1/29/18 12:06,5,2.75,,fulfilled,"2405 West Princeton Street, Suite 1",2405 West Princeton Street,Suite 1,Filthy Rich Inc ,Orlando,32804,FL,US,,,,Shopify Payments,0.0,Crystal Avenue,,Low,web, Clear,,18
2870,#3871,partially_refunded,,partial,yes,USD,252.75,0.0,0.0,252.75,,0.0,Free Shipping (Fedex Ground),1/29/18 12:57,1,8.25,3.75,pending,"1924 8th St NW, 130",1924 8th St NW,130,Violet Boutique,Washington,20001,DC,US,,,,Shopify Payments,63.0,USJewelryhouse,,Low,web, Silver,,68
2871,#3872,paid,1/29/18 14:07,fulfilled,yes,USD,52.0,10.43,0.0,62.43,,0.0,FedEx Ground,1/29/18 14:07,2,8.0,14.5,fulfilled,81 smith st,81 smith st,,Cara's Creations,lynbrook,11563,NY,US,,,,PayPal Express Checkout,0.0,romance,,Low,web, Multi Strands Glass Beads Leather Strand Necklace ,,8
2872,#3873,partially_refunded,,fulfilled,yes,USD,120.75,12.49,0.0,133.24,,0.0,FedEx Ground,1/29/18 16:56,1,6.5,,fulfilled,5019 Hi View Ave ,5019 Hi View Ave ,,Rack + Clutch,Saint Louis ,63119,MO,US,UPS 9x473F,,,Shopify Payments,12.49,core,,Low,web, Mint,,15
2873,#3874,partially_refunded,,partial,yes,USD,187.0,11.82,0.0,198.82,,0.0,FedEx Ground,1/29/18 17:30,2,2.75,,fulfilled,218 S Canterbury Rd,218 S Canterbury Rd,,Kathleen Murphy Jewelry,Charlotte,28211,NC,US,,,,PayPal Express Checkout,17.25,core,,Low,web, Yellow,,37
2874,#3875,paid,1/29/18 19:51,fulfilled,no,USD,26.0,14.48,0.0,40.48,,0.0,FedEx Ground,1/29/18 19:51,1,7.5,5.75,fulfilled,"1055 West 7th Street, LACBA, Ste. 2700",1055 West 7th Street,"LACBA, Ste. 2700",Babes & Bombshells,Los Angeles,90017,CA,US,,,,Shopify Payments,0.0,Dorothy,,Low,web, Pink,,4
2875,#3876,paid,1/29/18 22:40,fulfilled,yes,USD,21.5,14.48,0.0,35.98,,0.0,FedEx Ground,1/29/18 22:40,1,5.0,,fulfilled,"1819 E Republican St., Apt. 203",1819 E Republican St.,Apt. 203,,Seattle,98112,WA,US,,,,PayPal Express Checkout,0.0,US Jewelry House,,Low,web, Pearl,,5
2876,#3877,partially_refunded,,partial,yes,USD,106.5,10.43,0.0,116.93,,0.0,FedEx Ground,1/30/18 11:09,2,2.25,,fulfilled,1132 S. CHARLES ST.,1132 S. CHARLES ST.,,PUNCH!,BALTIMORE,21230,MD,US,,,,Shopify Payments,12.0,Jennifer,,Low,web, Ivory,,16
2877,#3878,paid,1/30/18 11:23,fulfilled,yes,USD,34.75,12.49,0.0,47.24,,0.0,FedEx Ground,1/30/18 11:23,1,3.25,3.25,fulfilled,31 w. Adams apt. 1401,31 w. Adams apt. 1401,,Annette Anderson,Jacksonville,32202,FL,US,,,,PayPal Express Checkout,0.0,Cloie,,Low,web, Rose Gold,,9
2878,#3879,partially_refunded,,partial,yes,USD,242.0,10.49,0.0,252.49,,0.0,FedEx Ground,1/30/18 12:08,1,3.0,8.25,pending,26 Lark Industrial Parkway,26 Lark Industrial Parkway,,F.A.F,Greenville,2828,RI,US,,,,Shopify Payments,44.25,USJewelryhouse,,Low,web, Light Colorado Topaz,,42
2879,#3880,paid,1/30/18 12:14,fulfilled,yes,USD,262.95,0.0,0.0,262.95,WINTER20,26.8,Free Shipping (Fedex Ground),1/30/18 12:14,1,4.5,2.75,fulfilled,35 Alden Street,35 Alden Street,,Augusta Mae Boutique,Cranford,7016,NJ,US,,,,Shopify Payments,0.0,USJewelryhouse,,Low,web, RHCL 7,,53
2880,#3881,partially_refunded,,partial,yes,USD,121.25,10.43,0.0,131.68,,0.0,FedEx Ground,1/30/18 13:33,1,2.0,,fulfilled,"3128 35TH ST, APT 2R",3128 35TH ST,APT 2R,WINK AND FLIP,New York,11106,NY,US,,,,Shopify Payments,7.25,USJewelryhouse,,Low,web, GDGD,,24
2881,#3882,partially_refunded,,partial,yes,USD,171.5,12.9,0.0,184.4,,0.0,FedEx Ground,1/30/18 13:38,2,4.0,,fulfilled,5813 SW 1st Ave,5813 SW 1st Ave,,Holly Collection,Cape Coral,33914,FL,US,"Rose is holding 10 necklaces for me. I do not want sku #23397 she is substituting the necklaces I want. any questions call 239-691-3913 Nikki




",,,Shopify Payments,6.0,US Jewelry House,,Low,web, RHCL,,57
2882,#3883,paid,1/30/18 13:43,fulfilled,yes,USD,919.84,0.0,0.0,919.84,5OFF500,48.41,Free Shipping (Fedex Ground),1/30/18 13:43,4,6.75,,fulfilled,10 High ridge Rd,10 High ridge Rd,,SHELALA,wilton,6897,CT,US,,,,Shopify Payments,0.0,moment,,Low,web, Amethyst,,147
2883,#3884,paid,1/30/18 14:47,fulfilled,yes,USD,105.0,12.49,0.0,117.49,,0.0,FedEx Ground,1/30/18 14:47,1,3.75,,fulfilled,5822 N. Octavia,5822 N. Octavia,,Lust-Have Moda,Chicago,60631,IL,US,,,,PayPal Express Checkout,0.0,Dorothy,,Low,web, Blue,,22
2884,#3885,partially_refunded,,partial,yes,USD,140.17,10.49,1.56,152.22,,0.0,FedEx Ground,1/30/18 16:38,1,3.5,5.0,fulfilled,489 Westcott St,489 Westcott St,,Boom Babies,Syracuse,13210,NY,US,,,,Shopify Payments,2.75,USJewelryhouse,,Low,web, Black Diamond,,43
2885,#3886,partially_refunded,,partial,yes,USD,387.75,0.0,0.0,387.75,,0.0,Free Shipping (Fedex Ground),1/30/18 16:45,1,6.75,8.5,fulfilled,425 Dexter Street,425 Dexter Street,,K and M Accessories,Providence,2907,RI,US,,,,Shopify Payments,57.75,moment,,Low,web, Ivory,,56
2886,#3887,paid,1/31/18 4:17,fulfilled,no,USD,93.0,10.43,0.0,103.43,,0.0,FedEx Ground,1/31/18 4:17,5,3.0,,fulfilled,6737 limekiln pike,6737 limekiln pike,,Love Carter,PHILADELPHIA,19138,PA,US,,,,Shopify Payments,0.0,Fresh,,Low,web, Gold,,28
2887,#3888,partially_refunded,,partial,yes,USD,676.0,0.0,0.0,676.0,,0.0,Free Shipping (Fedex Ground),1/31/18 12:55,6,6.0,3.75,fulfilled,46 Pennsylvania Ave,46 Pennsylvania Ave,,Grace,Niantic,6357,CT,US,,,,Shopify Payments,79.75,moment,,Low,web, Ivory,,184
2888,#3889,partially_refunded,,fulfilled,yes,USD,34.25,10.43,0.0,44.68,,0.0,FedEx Ground,1/31/18 15:55,1,10.5,,fulfilled,"8 West 36th Street, 7th Floor",8 West 36th Street,7th Floor,alexia crawford inc.,New York,10018,NY,US,Will pick up in store tomorrow 2/1 no need to ship us ,,,Shopify Payments,10.43,ruff-skch,,Low,web, Jet,,3
2889,#3890,partially_refunded,,partial,yes,USD,193.75,51.96,0.0,245.71,,0.0,FedEx International Priority,1/31/18 16:50,2,4.25,10.0,fulfilled,31 Carlos Street ,31 Carlos Street ,,Bikini Cabana ,Woodbrook,,,TT,,,,Shopify Payments,31.5,IT'S sense,,Low,web, Matte Rhodium,,43
